,year,imdbcrewcastlink,imdbfilmtitle,imdbfilmlink,bomtitle,bomlink,descriptor1,descriptor2,descriptor3,NumOwnFilms(past five years),NumOfTwoCommonCategoriesOwnFilms(past five years),NumFeatureMovies(past five years),NumCommonFeatureMovies(past five years)
1668,2013,http://www.imdb.com/name/nm2086105/,Movie 43,http://www.imdb.com/title/tt1333125/,Movie 43,http://www.boxofficemojo.com/movies/?id=movie43.htm,comedy,,,1,0,38747.0,
1669,2013,http://www.imdb.com/name/nm0192090/,Movie 43,http://www.imdb.com/title/tt1333125/,Movie 43,http://www.boxofficemojo.com/movies/?id=movie43.htm,comedy,,,7,0,38747.0,
1670,2013,http://www.imdb.com/name/nm0711840/,Movie 43,http://www.imdb.com/title/tt1333125/,Movie 43,http://www.boxofficemojo.com/movies/?id=movie43.htm,comedy,,,11,0,38747.0,
1671,2013,http://www.imdb.com/name/nm0139867/,Movie 43,http://www.imdb.com/title/tt1333125/,Movie 43,http://www.boxofficemojo.com/movies/?id=movie43.htm,comedy,,,8,0,38747.0,
1672,2010,http://www.imdb.com/name/nm0738796/,Never Let Me Go,http://www.imdb.com/title/tt1334260/,Never Let Me Go,http://www.boxofficemojo.com/movies/?id=neverletmego.htm,drama,romance,sci-fi,3,1,29769.0,1056.0
1673,2009,http://www.imdb.com/name/nm0447476/,"Yoo-Hoo, Mrs. Goldberg",http://www.imdb.com/title/tt1334479/,"Yoo-Hoo, Mrs. Goldberg",http://www.boxofficemojo.com/movies/?id=yoohoomrsgoldberg.htm,documentary,biography,,1,1,27108.0,0.0
1674,2011,http://www.imdb.com/name/nm0934864/,Arthur,http://www.imdb.com/title/tt1334512/,Arthur (2011),http://www.boxofficemojo.com/movies/?id=arthur2011.htm,comedy,romance,,10,3,32639.0,657.0
1675,2013,http://www.imdb.com/name/nm0727754/,47 Ronin,http://www.imdb.com/title/tt1335975/,47 Ronin,http://www.boxofficemojo.com/movies/?id=47ronin.htm,action,drama,fantasy,3,1,38747.0,688.0
1676,2012,http://www.imdb.com/name/nm0788202/,Rock of Ages,http://www.imdb.com/title/tt1336608/,Rock of Ages,http://www.boxofficemojo.com/movies/?id=rockofages.htm,comedy,drama,musical,10,4,35774.0,2741.0
1677,2010,http://www.imdb.com/name/nm0243233/,Cyrus,http://www.imdb.com/title/tt1336617/,Cyrus,http://www.boxofficemojo.com/movies/?id=cyrus.htm,comedy,drama,romance,2,2,29769.0,2257.0
1678,2010,http://www.imdb.com/name/nm0243231/,Cyrus,http://www.imdb.com/title/tt1336617/,Cyrus,http://www.boxofficemojo.com/movies/?id=cyrus.htm,comedy,drama,romance,2,2,29769.0,2257.0
1679,2015,http://www.imdb.com/name/nm0851930/,Terminator Genisys,http://www.imdb.com/title/tt1340138/,Terminator: Genisys,http://www.boxofficemojo.com/movies/?id=terminator2015.htm,action,adventure,sci-fi,4,3,43994.0,759.0
1680,2011,http://www.imdb.com/name/nm0019247/,"Dame, KÃ¶nig, As, Spion",http://www.imdb.com/title/tt1340800/,"Tinker, Tailor, Soldier, Spy",http://www.boxofficemojo.com/movies/?id=tinkertailorsoldierspy.htm,drama,mystery,thriller,4,1,32639.0,321.0
1681,2010,http://www.imdb.com/name/nm0000985/,How Do You Know,http://www.imdb.com/title/tt1341188/,How Do You Know,http://www.boxofficemojo.com/movies/?id=jimbrooks10.htm,comedy,drama,romance,1,1,29769.0,2257.0
1682,2013,http://www.imdb.com/name/nm0525303/,Der groÃe Gatsby,http://www.imdb.com/title/tt1343092/,The Great Gatsby (2013),http://www.boxofficemojo.com/movies/?id=greatgatsby2012.htm,drama,romance,,9,1,38747.0,1181.0
1683,2009,http://www.imdb.com/name/nm0019242/,The Girl Who Kicked the Hornet's Nest,http://www.imdb.com/title/tt1343097/,The Girl Who Kicked the Hornet's Nest,http://www.boxofficemojo.com/movies/?id=hornetsnest.htm,crime,drama,thriller,3,2,27108.0,744.0
1684,2012,http://www.imdb.com/name/nm0871428/,Dredd,http://www.imdb.com/title/tt1343727/,Dredd,http://www.boxofficemojo.com/movies/?id=dredd.htm,action,crime,sci-fi,4,2,35774.0,547.0
1685,2012,http://www.imdb.com/name/nm0634240/,The Dark Knight Rises,http://www.imdb.com/title/tt1345836/,The Dark Knight Rises,http://www.boxofficemojo.com/movies/?id=batman3.htm,action,thriller,,3,1,35774.0,147.0
1686,2013,http://www.imdb.com/name/nm0001741/,Jack the Giant Slayer,http://www.imdb.com/title/tt1351685/,Jack the Giant Slayer,http://www.boxofficemojo.com/movies/?id=jackthegiantkiller.htm,adventure,fantasy,,2,1,38747.0,42.0
1687,2009,http://www.imdb.com/name/nm0000382/,Chloe,http://www.imdb.com/title/tt1352824/,Chloe,http://www.boxofficemojo.com/movies/?id=chloe.htm,drama,mystery,romance,5,3,27108.0,215.0
1688,2014,http://www.imdb.com/name/nm0191712/,If I Stay,http://www.imdb.com/title/tt1355630/,If I Stay,http://www.boxofficemojo.com/movies/?id=ifistay.htm,drama,fantasy,music,6,2,41257.0,344.0
1689,2015,http://www.imdb.com/name/nm0178376/,Black Mass,http://www.imdb.com/title/tt1355683/,Black Mass,http://www.boxofficemojo.com/movies/?id=whiteybulger15.htm,biography,crime,drama,2,2,43994.0,77.0
1690,2011,http://www.imdb.com/name/nm0337773/,The Sitter,http://www.imdb.com/title/tt1366344/,The Sitter,http://www.boxofficemojo.com/movies/?id=sitter.htm,comedy,,,6,0,32639.0,
1691,2012,http://www.imdb.com/name/nm1333798/,The Cold Light of Day,http://www.imdb.com/title/tt1366365/,The Cold Light of Day,http://www.boxofficemojo.com/movies/?id=coldlightofday.htm,action,thriller,,3,1,35774.0,147.0
1692,2012,http://www.imdb.com/name/nm0878756/,Cloud Atlas,http://www.imdb.com/title/tt1371111/,Cloud Atlas,http://www.boxofficemojo.com/movies/?id=cloudatlas.htm,action,drama,mystery,7,2,35774.0,637.0
1693,2012,http://www.imdb.com/name/nm0905154/,Cloud Atlas,http://www.imdb.com/title/tt1371111/,Cloud Atlas,http://www.boxofficemojo.com/movies/?id=cloudatlas.htm,action,drama,mystery,2,1,35774.0,637.0
1694,2012,http://www.imdb.com/name/nm0905152/,Cloud Atlas,http://www.imdb.com/title/tt1371111/,Cloud Atlas,http://www.boxofficemojo.com/movies/?id=cloudatlas.htm,action,drama,mystery,2,1,35774.0,637.0
1695,2014,http://www.imdb.com/name/nm0506613/,This Is Where I Leave You,http://www.imdb.com/title/tt1371150/,This is Where I Leave You,http://www.boxofficemojo.com/movies/?id=thisiswhereileaveyou.htm,comedy,drama,,8,1,41257.0,3289.0
1696,2010,http://www.imdb.com/name/nm0170719/,Made in Dagenham,http://www.imdb.com/title/tt1371155/,Made in Dagenham,http://www.boxofficemojo.com/movies/?id=madeindagenham.htm,biography,comedy,drama,2,2,29769.0,55.0
1697,2010,http://www.imdb.com/name/nm0634240/,Inception,http://www.imdb.com/title/tt1375666/,Inception,http://www.boxofficemojo.com/movies/?id=inception.htm,action,adventure,sci-fi,3,1,29769.0,420.0
1698,2010,http://www.imdb.com/name/nm0240797/,Grown Ups,http://www.imdb.com/title/tt1375670/,Grown Ups,http://www.boxofficemojo.com/movies/?id=grownups.htm,comedy,,,4,0,29769.0,
1699,2013,http://www.imdb.com/name/nm0122216/,Race 2,http://www.imdb.com/title/tt1375789/,Race 2,http://www.boxofficemojo.com/movies/?id=race2.htm,action,crime,thriller,2,2,38747.0,598.0
1700,2013,http://www.imdb.com/name/nm0122217/,Race 2,http://www.imdb.com/title/tt1375789/,Race 2,http://www.boxofficemojo.com/movies/?id=race2.htm,action,crime,thriller,2,2,38747.0,598.0
1701,2009,http://www.imdb.com/name/nm3321297/,L'heure du crime,http://www.imdb.com/title/tt1379222/,The Double Hour,http://www.boxofficemojo.com/movies/?id=doublehour.htm,crime,drama,mystery,3,1,27108.0,744.0
1702,2012,http://www.imdb.com/name/nm0000602/,The Company You Keep,http://www.imdb.com/title/tt1381404/,The Company You Keep,http://www.boxofficemojo.com/movies/?id=companyyoukeep.htm,drama,thriller,,2,1,35774.0,482.0
1703,2011,http://www.imdb.com/name/nm1079776/,The Adjustment Bureau,http://www.imdb.com/title/tt1385826/,The Adjustment Bureau,http://www.boxofficemojo.com/movies/?id=adjustmentbureau.htm,romance,sci-fi,thriller,2,1,32639.0,8.0
1704,2010,http://www.imdb.com/name/nm0003620/,Cop Out,http://www.imdb.com/title/tt1385867/,Cop Out,http://www.boxofficemojo.com/movies/?id=coupleofdicks.htm,action,comedy,crime,4,1,29769.0,512.0
1705,2009,http://www.imdb.com/name/nm1347153/,I Can Do Bad All by Myself,http://www.imdb.com/title/tt1385912/,Tyler Perry's I Can Do Bad All By Myself,http://www.boxofficemojo.com/movies/?id=icandobadallbymyself.htm,comedy,drama,,12,8,27108.0,2014.0
1706,2010,http://www.imdb.com/name/nm0570912/,The Other Guys,http://www.imdb.com/title/tt1386588/,The Other Guys,http://www.boxofficemojo.com/movies/?id=ferrellwahlberg2010.htm,action,comedy,crime,9,1,29769.0,512.0
1707,2012,http://www.imdb.com/name/nm0936482/,Total Recall,http://www.imdb.com/title/tt1386703/,Total Recall (2012),http://www.boxofficemojo.com/movies/?id=totalrecall2012.htm,action,adventure,sci-fi,2,1,35774.0,500.0
1708,2012,http://www.imdb.com/name/nm0001770/,Stand Up Guys,http://www.imdb.com/title/tt1389096/,Stand Up Guys,http://www.boxofficemojo.com/movies/?id=standupguys.htm,comedy,crime,thriller,4,1,35774.0,356.0
1709,2011,http://www.imdb.com/name/nm0001081/,We Bought a Zoo,http://www.imdb.com/title/tt1389137/,We Bought a Zoo,http://www.boxofficemojo.com/movies/?id=weboughtazoo.htm,comedy,drama,family,3,1,32639.0,2499.0
1710,2013,http://www.imdb.com/name/nm0002083/,"Bless Me, Ultima",http://www.imdb.com/title/tt1390398/,Bless Me Ultima,http://www.boxofficemojo.com/movies/?id=blessmeultima.htm,biography,drama,history,8,1,38747.0,310.0
1711,2015,http://www.imdb.com/name/nm0000165/,In the Heart of the Sea,http://www.imdb.com/title/tt1390411/,In the Heart of the Sea,http://www.boxofficemojo.com/movies/?id=heartofthesea.htm,action,adventure,biography,5,1,43994.0,759.0
1712,2010,http://www.imdb.com/name/nm1347153/,Why Did I Get Married Too?,http://www.imdb.com/title/tt1391137/,Tyler Perry's Why Did I Get Married Too?,http://www.boxofficemojo.com/movies/?id=whydidigetmarriedtoo.htm,comedy,drama,romance,15,10,29769.0,2257.0
1713,2012,http://www.imdb.com/name/nm0002657/,The Hunger Games,http://www.imdb.com/title/tt1392170/,The Hunger Games,http://www.boxofficemojo.com/movies/?id=hungergames.htm,action,adventure,sci-fi,2,1,35774.0,500.0
1714,2015,http://www.imdb.com/name/nm0004306/,Mad Max: Fury Road,http://www.imdb.com/title/tt1392190/,Mad Max: Fury Road,http://www.boxofficemojo.com/movies/?id=furyroad.htm,action,adventure,sci-fi,2,1,43994.0,759.0
1715,2010,http://www.imdb.com/name/nm0223359/,Marmaduke,http://www.imdb.com/title/tt1392197/,Marmaduke,http://www.boxofficemojo.com/movies/?id=marmaduke.htm,comedy,family,,2,1,29769.0,130.0
1716,2013,http://www.imdb.com/name/nm0898288/,Prisoners,http://www.imdb.com/title/tt1392214/,Prisoners,http://www.boxofficemojo.com/movies/?id=prisoners.htm,crime,drama,mystery,6,3,38747.0,895.0
1717,2011,http://www.imdb.com/name/nm0914134/,Mr. Popper's Penguins,http://www.imdb.com/title/tt1396218/,Mr. Popper's Penguins,http://www.boxofficemojo.com/movies/?id=mrpopperspenguins.htm,comedy,family,fantasy,4,2,32639.0,148.0
1718,2012,http://www.imdb.com/name/nm0576298/,Taken 2,http://www.imdb.com/title/tt1397280/,Taken 2,http://www.boxofficemojo.com/movies/?id=taken2.htm,action,thriller,,3,3,35774.0,147.0
1719,2012,http://www.imdb.com/name/nm0679031/,Journey 2: The Mysterious Island,http://www.imdb.com/title/tt1397514/,Journey 2: The Mysterious Island,http://www.boxofficemojo.com/movies/?id=journey2.htm,action,adventure,comedy,2,2,35774.0,500.0
1720,2015,http://www.imdb.com/name/nm0336620/,Straight Outta Compton,http://www.imdb.com/title/tt1398426/,Straight Outta Compton,http://www.boxofficemojo.com/movies/?id=straightouttacompton.htm,biography,drama,history,1,1,43994.0,392.0
1721,2011,http://www.imdb.com/name/nm0000881/,Transformers: Dark of the Moon,http://www.imdb.com/title/tt1399103/,Transformers: Dark of the Moon,http://www.boxofficemojo.com/movies/?id=transformers3.htm,action,adventure,sci-fi,3,3,32639.0,462.0
1722,2010,http://www.imdb.com/name/nm0335138/,Winter's Bone,http://www.imdb.com/title/tt1399683/,Winter's Bone,http://www.boxofficemojo.com/movies/?id=wintersbone.htm,drama,mystery,,1,1,29769.0,265.0
1723,2011,http://www.imdb.com/name/nm1429471/,Unknown,http://www.imdb.com/title/tt1401152/,Unknown,http://www.boxofficemojo.com/movies/?id=unknownwhitemale11.htm,action,mystery,thriller,3,2,32639.0,18.0
1724,2011,http://www.imdb.com/name/nm0248495/,ÐÐµÐ»Ð°Ð¹ Ð½Ð¾Ð³Ð¸ 2,http://www.imdb.com/title/tt1402488/,Happy Feet Two,http://www.boxofficemojo.com/movies/?id=happyfeet2.htm,animation,adventure,comedy,1,1,32639.0,168.0
1725,2011,http://www.imdb.com/name/nm0004306/,Happy Feet 2,http://www.imdb.com/title/tt1402488/,Happy Feet Two,http://www.boxofficemojo.com/movies/?id=happyfeet2.htm,animation,adventure,comedy,1,1,32639.0,168.0
1726,2011,http://www.imdb.com/name/nm1668276/,Happy Feet Two,http://www.imdb.com/title/tt1402488/,Happy Feet Two,http://www.boxofficemojo.com/movies/?id=happyfeet2.htm,animation,adventure,comedy,1,1,32639.0,168.0
1727,2010,http://www.imdb.com/name/nm0001053/,True Grit,http://www.imdb.com/title/tt1403865/,True Grit,http://www.boxofficemojo.com/movies/?id=truegrit2010.htm,drama,western,,7,1,29769.0,14.0
1728,2010,http://www.imdb.com/name/nm0001054/,True Grit,http://www.imdb.com/title/tt1403865/,True Grit,http://www.boxofficemojo.com/movies/?id=truegrit2010.htm,drama,western,,7,1,29769.0,14.0
1729,2010,http://www.imdb.com/name/nm0002339/,Remember Me,http://www.imdb.com/title/tt1403981/,Remember Me,http://www.boxofficemojo.com/movies/?id=rememberme.htm,drama,romance,,9,1,29769.0,1056.0
1730,2012,http://www.imdb.com/name/nm1767218/,Celeste & Jesse Forever,http://www.imdb.com/title/tt1405365/,Celeste and Jesse Forever,http://www.boxofficemojo.com/movies/?id=celesteandjesseforever.htm,comedy,drama,romance,5,2,35774.0,2741.0
1731,2010,http://www.imdb.com/name/nm1347153/,For Colored Girls,http://www.imdb.com/title/tt1405500/,For Colored Girls,http://www.boxofficemojo.com/movies/?id=forcoloredgirls.htm,drama,,,15,0,29769.0,
1732,2010,http://www.imdb.com/name/nm1065402/,Just Wright,http://www.imdb.com/title/tt1407061/,Just Wright,http://www.boxofficemojo.com/movies/?id=justwright.htm,comedy,romance,sport,12,4,29769.0,623.0
1733,2013,http://www.imdb.com/name/nm0009190/,Star Trek Into Darkness,http://www.imdb.com/title/tt1408101/,Star Trek Into Darkness,http://www.boxofficemojo.com/movies/?id=startrek12.htm,action,adventure,sci-fi,6,2,38747.0,535.0
1734,2014,http://www.imdb.com/name/nm4588077/,Ride Along,http://www.imdb.com/title/tt1408253/,Ride Along,http://www.boxofficemojo.com/movies/?id=ridealong.htm,action,comedy,crime,7,2,41257.0,722.0
1735,2014,http://www.imdb.com/name/nm1103162/,Ride Along,http://www.imdb.com/title/tt1408253/,Ride Along,http://www.boxofficemojo.com/movies/?id=ridealong.htm,action,comedy,crime,7,2,41257.0,722.0
1736,2012,http://www.imdb.com/name/nm0001756/,Men in Black 3,http://www.imdb.com/title/tt1409024/,MIB 3,http://www.boxofficemojo.com/movies/?id=mib3.htm,action,adventure,comedy,6,1,35774.0,500.0
1737,2011,http://www.imdb.com/name/nm0718645/,No Strings Attached,http://www.imdb.com/title/tt1411238/,No Strings Attached,http://www.boxofficemojo.com/movies/?id=friendswithbenefits.htm,comedy,romance,,1,1,32639.0,657.0
1738,2013,http://www.imdb.com/name/nm0878638/,Riddick,http://www.imdb.com/title/tt1411250/,Riddick,http://www.boxofficemojo.com/movies/?id=riddick.htm,action,adventure,sci-fi,2,2,38747.0,535.0
1739,2011,http://www.imdb.com/name/nm0103744/,Bucky Larson: Born to Be a Star,http://www.imdb.com/title/tt1411664/,Bucky Larson: Born to Be a Star,http://www.boxofficemojo.com/movies/?id=borntobeastar.htm,comedy,,,2,0,32639.0,
1740,2011,http://www.imdb.com/name/nm0680846/,The Hangover Part II,http://www.imdb.com/title/tt1411697/,The Hangover Part II,http://www.boxofficemojo.com/movies/?id=hangover2.htm,comedy,,,4,0,32639.0,
1741,2011,http://www.imdb.com/name/nm0384722/,Hop,http://www.imdb.com/title/tt1411704/,Hop,http://www.boxofficemojo.com/movies/?id=ihop.htm,animation,adventure,comedy,2,2,32639.0,168.0
1742,2011,http://www.imdb.com/name/nm0006960/,The Best Exotic Marigold Hotel,http://www.imdb.com/title/tt1412386/,The Best Exotic Marigold Hotel,http://www.boxofficemojo.com/movies/?id=bestexoticmarigoldhotel.htm,comedy,drama,romance,3,1,32639.0,2499.0
1743,2013,http://www.imdb.com/name/nm0525659/,Paranoia,http://www.imdb.com/title/tt1413495/,Paranoia,http://www.boxofficemojo.com/movies/?id=paranoia.htm,drama,thriller,,3,1,38747.0,567.0
1744,2010,http://www.imdb.com/name/nm0275698/,You Again,http://www.imdb.com/title/tt1414382/,You Again,http://www.boxofficemojo.com/movies/?id=youagain.htm,comedy,romance,,6,2,29769.0,623.0
1745,2010,http://www.imdb.com/name/nm1264352/,Nanny McPhee Returns,http://www.imdb.com/title/tt1415283/,Nanny McPhee Returns,http://www.boxofficemojo.com/movies/?id=nannymcphee2.htm,comedy,family,fantasy,4,1,29769.0,130.0
1746,2014,http://www.imdb.com/name/nm0064181/,"I, Frankenstein",http://www.imdb.com/title/tt1418377/,"I, Frankenstein",http://www.boxofficemojo.com/movies/?id=ifrankenstein.htm,action,fantasy,horror,2,1,41257.0,59.0
1747,2010,http://www.imdb.com/name/nm0819702/,"No eres tÃº, soy yo",http://www.imdb.com/title/tt1421046/,"No Eres Tu, Soy Yo",http://www.boxofficemojo.com/movies/?id=noerestu.htm,comedy,romance,,3,1,29769.0,623.0
1748,2010,http://www.imdb.com/name/nm0001068/,Somewhere,http://www.imdb.com/title/tt1421051/,Somewhere,http://www.boxofficemojo.com/movies/?id=somewhere10.htm,comedy,drama,,3,1,29769.0,2257.0
1749,2010,http://www.imdb.com/name/nm0003557/,Barney's Version,http://www.imdb.com/title/tt1423894/,Barney's Version (U.S. only),http://www.boxofficemojo.com/movies/?id=barneysversion.htm,comedy,drama,,3,1,29769.0,2257.0
1750,2010,http://www.imdb.com/name/nm0192845/,Stone,http://www.imdb.com/title/tt1423995/,Stone,http://www.boxofficemojo.com/movies/?id=stone.htm,drama,thriller,,2,1,29769.0,358.0
1751,2010,http://www.imdb.com/name/nm0030735/,Predators,http://www.imdb.com/title/tt1424381/,Predators,http://www.boxofficemojo.com/movies/?id=predators.htm,action,adventure,sci-fi,3,1,29769.0,420.0
1752,2010,http://www.imdb.com/name/nm0438090/,Senna,http://www.imdb.com/title/tt1424432/,Senna,http://www.boxofficemojo.com/movies/?id=senna.htm,documentary,biography,sport,6,1,29769.0,0.0
1753,2013,http://www.imdb.com/name/nm0501435/,Black Nativity,http://www.imdb.com/title/tt1425922/,Black Nativity,http://www.boxofficemojo.com/movies/?id=blacknativity.htm,drama,family,music,1,1,38747.0,596.0
1754,2013,http://www.imdb.com/name/nm2482088/,HÃ¤nsel und Gretel: HexenjÃ¤ger,http://www.imdb.com/title/tt1428538/,Hansel and Gretel: Witch Hunters,http://www.boxofficemojo.com/movies/?id=hanselandgretelwitchhunters.htm,action,fantasy,horror,3,1,38747.0,62.0
1755,2013,http://www.imdb.com/name/nm0003506/,The Wolverine,http://www.imdb.com/title/tt1430132/,The Wolverine,http://www.boxofficemojo.com/movies/?id=wolverine2.htm,action,adventure,sci-fi,4,2,38747.0,535.0
1756,2011,http://www.imdb.com/name/nm0809877/,Arthur Christmas,http://www.imdb.com/title/tt1430607/,Arthur Christmas,http://www.boxofficemojo.com/movies/?id=arthurchristmas.htm,animation,adventure,comedy,1,1,32639.0,168.0
1757,2011,http://www.imdb.com/name/nm0176905/,Arthur Christmas,http://www.imdb.com/title/tt1430607/,Arthur Christmas,http://www.boxofficemojo.com/movies/?id=arthurchristmas.htm,animation,adventure,comedy,2,1,32639.0,168.0
1758,2014,http://www.imdb.com/name/nm0216214/,Brick Mansions,http://www.imdb.com/title/tt1430612/,Brick Mansions,http://www.boxofficemojo.com/movies/?id=brickmansions.htm,action,crime,,3,2,41257.0,629.0
1759,2012,http://www.imdb.com/name/nm0477129/,Big Miracle,http://www.imdb.com/title/tt1430615/,Big Miracle,http://www.boxofficemojo.com/movies/?id=everybodyloveswhales.htm,biography,drama,family,6,1,35774.0,277.0
1760,2012,http://www.imdb.com/name/nm0627920/,The Pirates! Band of Misfits,http://www.imdb.com/title/tt1430626/,The Pirates! Band of Misfits,http://www.boxofficemojo.com/movies/?id=pirates12.htm,animation,adventure,comedy,1,1,35774.0,184.0
