bomtitle,bomlink,year,login_link,imdb_idList,imdb_genre_textList,Genre_0,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7
The Transporter,https://www.boxofficemojo.com/release/rl3078063617/?ref_=bo_yld_table_103,2002,https://pro.imdb.com/title/tt0293662?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0293662,"['Action', 'Crime', 'Thriller']",Action,Crime,Thriller,,,,,
Jonah: A VeggieTales Movie,https://www.boxofficemojo.com/release/rl1549633025/?ref_=bo_yld_table_104,2002,https://pro.imdb.com/title/tt0298388?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0298388,"['Adventure', 'Animation', 'Comedy']",Adventure,Animation,Comedy,,,,,
The Sweetest Thing,https://www.boxofficemojo.com/release/rl712345089/?ref_=bo_yld_table_105,2002,https://pro.imdb.com/title/tt0253867?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0253867,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
Beauty and the Beast,https://www.boxofficemojo.com/release/rl21267969/?ref_=bo_yld_table_106,2002,https://pro.imdb.com/title/tt0101414?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0101414,"['Animation', 'Family', 'Fantasy']",Animation,Family,Fantasy,,,,,
The Hot Chick,https://www.boxofficemojo.com/release/rl358123009/?ref_=bo_yld_table_107,2002,https://pro.imdb.com/title/tt0302640?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0302640,"['Comedy', 'Fantasy']",Comedy,Fantasy,,,,,,
Eight Crazy Nights,https://www.boxofficemojo.com/release/rl1901168129/?ref_=bo_yld_table_108,2002,https://pro.imdb.com/title/tt0271263?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0271263,"['Animation', 'Comedy', 'Musical']",Animation,Comedy,Musical,,,,,
City by the Sea,https://www.boxofficemojo.com/release/rl3880486401/?ref_=bo_yld_table_109,2002,https://pro.imdb.com/title/tt0269095?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0269095,"['Crime', 'Drama', 'Mystery']",Crime,Drama,Mystery,,,,,
The Wild Thornberrys Movie,https://www.boxofficemojo.com/release/rl2977662465/?ref_=bo_yld_table_110,2002,https://pro.imdb.com/title/tt0282120?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0282120,"['Adventure', 'Animation', 'Comedy']",Adventure,Animation,Comedy,,,,,
Ali,https://www.boxofficemojo.com/release/rl3493889537/?ref_=bo_yld_table_111,2002,https://pro.imdb.com/title/tt0248667?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0248667,"['Biography', 'Drama', 'Sport']",Biography,Drama,Sport,,,,,
Van Wilder: Party Liaison,https://www.boxofficemojo.com/release/rl75073025/?ref_=bo_yld_table_112,2002,https://pro.imdb.com/title/tt0283111?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0283111,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
Frida,https://www.boxofficemojo.com/release/rl978683393/?ref_=bo_yld_table_113,2002,https://pro.imdb.com/title/tt0120679?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0120679,"['Biography', 'Drama', 'Romance']",Biography,Drama,Romance,,,,,
Martin Lawrence Live: Runteldat,https://www.boxofficemojo.com/release/rl745506305/?ref_=bo_yld_table_114,2002,https://pro.imdb.com/title/tt0327036?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0327036,"['Comedy', 'Documentary']",Comedy,Documentary,,,,,,
Hart's War,https://www.boxofficemojo.com/release/rl3159787009/?ref_=bo_yld_table_115,2002,https://pro.imdb.com/title/tt0251114?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0251114,"['Drama', 'War']",Drama,War,,,,,,
Rollerball,https://www.boxofficemojo.com/release/rl2926347777/?ref_=bo_yld_table_116,2002,https://pro.imdb.com/title/tt0246894?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0246894,"['Action', 'Sci-Fi', 'Sport']",Action,Sci-Fi,Sport,,,,,
Tuck Everlasting,https://www.boxofficemojo.com/release/rl829851137/?ref_=bo_yld_table_117,2002,https://pro.imdb.com/title/tt0283084?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0283084,"['Drama', 'Family', 'Fantasy']",Drama,Family,Fantasy,,,,,
Super Troopers,https://www.boxofficemojo.com/release/rl3933373953/?ref_=bo_yld_table_118,2002,https://pro.imdb.com/title/tt0247745?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0247745,"['Comedy', 'Crime', 'Mystery']",Comedy,Crime,Mystery,,,,,
"Monsters, Inc.",https://www.boxofficemojo.com/release/rl2070251009/?ref_=bo_yld_table_119,2002,https://pro.imdb.com/title/tt0198781?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0198781,"['Adventure', 'Animation', 'Comedy']",Adventure,Animation,Comedy,,,,,
The Four Feathers,https://www.boxofficemojo.com/release/rl2723317249/?ref_=bo_yld_table_120,2002,https://pro.imdb.com/title/tt0240510?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0240510,"['Action', 'Adventure', 'Drama']",Action,Adventure,Drama,,,,,
Punch-Drunk Love,https://www.boxofficemojo.com/release/rl1969915393/?ref_=bo_yld_table_121,2002,https://pro.imdb.com/title/tt0272338?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0272338,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
Amélie,https://www.boxofficemojo.com/release/rl1430488577/?ref_=bo_yld_table_122,2002,https://pro.imdb.com/title/tt0211915?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0211915,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
Eight Legged Freaks,https://www.boxofficemojo.com/release/rl1934722561/?ref_=bo_yld_table_123,2002,https://pro.imdb.com/title/tt0271367?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0271367,"['Action', 'Adventure', 'Comedy']",Action,Adventure,Comedy,,,,,
The Country Bears,https://www.boxofficemojo.com/release/rl156075521/?ref_=bo_yld_table_124,2002,https://pro.imdb.com/title/tt0276033?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0276033,"['Comedy', 'Family', 'Music']",Comedy,Family,Music,,,,,
Serving Sara,https://www.boxofficemojo.com/release/rl1466861057/?ref_=bo_yld_table_125,2002,https://pro.imdb.com/title/tt0261289?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0261289,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
White Oleander,https://www.boxofficemojo.com/release/rl293307905/?ref_=bo_yld_table_126,2002,https://pro.imdb.com/title/tt0283139?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0283139,['Drama'],Drama,,,,,,,
Kung Pow: Enter the Fist,https://www.boxofficemojo.com/release/rl3596387841/?ref_=bo_yld_table_127,2002,https://pro.imdb.com/title/tt0240468?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0240468,"['Action', 'Comedy']",Action,Comedy,,,,,,
Empire,https://www.boxofficemojo.com/release/rl2605811201/?ref_=bo_yld_table_128,2002,https://pro.imdb.com/title/tt0262396?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0262396,"['Crime', 'Drama', 'Thriller']",Crime,Drama,Thriller,,,,,
Half Past Dead,https://www.boxofficemojo.com/release/rl3260515841/?ref_=bo_yld_table_129,2002,https://pro.imdb.com/title/tt0297162?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0297162,"['Action', 'Crime', 'Thriller']",Action,Crime,Thriller,,,,,
Bowling for Columbine,https://www.boxofficemojo.com/release/rl2336654849/?ref_=bo_yld_table_130,2002,https://pro.imdb.com/title/tt0310793?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0310793,"['Crime', 'Documentary', 'Drama']",Crime,Documentary,Drama,,,,,
The Next Best Thing,https://www.boxofficemojo.com/release/rl1063749121/?ref_=bo_yld_table_131,2002,https://pro.imdb.com/title/tt0156841?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0156841,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
Solaris,https://www.boxofficemojo.com/release/rl1668318721/?ref_=bo_yld_table_132,2002,https://pro.imdb.com/title/tt0307479?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0307479,"['Drama', 'Mystery', 'Romance']",Drama,Mystery,Romance,,,,,
Life or Something Like It,https://www.boxofficemojo.com/release/rl2455668225/?ref_=bo_yld_table_133,2002,https://pro.imdb.com/title/tt0282687?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0282687,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
Ballistic: Ecks vs. Sever,https://www.boxofficemojo.com/release/rl642876929/?ref_=bo_yld_table_134,2002,https://pro.imdb.com/title/tt0308208?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0308208,"['Action', 'Crime', 'Mystery']",Action,Crime,Mystery,,,,,
Stealing Harvard,https://www.boxofficemojo.com/release/rl4168320513/?ref_=bo_yld_table_135,2002,https://pro.imdb.com/title/tt0265808?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0265808,"['Comedy', 'Crime']",Comedy,Crime,,,,,,
The Good Girl,https://www.boxofficemojo.com/release/rl3797190145/?ref_=bo_yld_table_136,2002,https://pro.imdb.com/title/tt0279113?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0279113,"['Drama', 'Romance']",Drama,Romance,,,,,,
Monsoon Wedding,https://www.boxofficemojo.com/release/rl73762305/?ref_=bo_yld_table_137,2002,https://pro.imdb.com/title/tt0265343?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0265343,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
Y Tu Mamá También,https://www.boxofficemojo.com/release/rl3816457729/?ref_=bo_yld_table_138,2002,https://pro.imdb.com/title/tt0245574?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0245574,['Drama'],Drama,,,,,,,
Hey Arnold! The Movie,https://www.boxofficemojo.com/release/rl1834583553/?ref_=bo_yld_table_139,2002,https://pro.imdb.com/title/tt0314166?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0314166,"['Adventure', 'Animation', 'Comedy', 'Family']",Adventure,Animation,Comedy,Family,,,,
The Emperor's Club,https://www.boxofficemojo.com/release/rl2807137793/?ref_=bo_yld_table_140,2002,https://pro.imdb.com/title/tt0283530?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0283530,['Drama'],Drama,,,,,,,
Juwanna Mann,https://www.boxofficemojo.com/release/rl4116547073/?ref_=bo_yld_table_141,2002,https://pro.imdb.com/title/tt0247444?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0247444,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
Feardotcom,https://www.boxofficemojo.com/release/rl240354817/?ref_=bo_yld_table_142,2002,https://pro.imdb.com/title/tt0295254?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0295254,"['Crime', 'Horror', 'Thriller']",Crime,Horror,Thriller,,,,,
Jason X,https://www.boxofficemojo.com/release/rl3747251713/?ref_=bo_yld_table_143,2002,https://pro.imdb.com/title/tt0211443?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0211443,"['Action', 'Horror', 'Sci-Fi']",Action,Horror,Sci-Fi,,,,,
Frailty,https://www.boxofficemojo.com/release/rl2287109633/?ref_=bo_yld_table_144,2002,https://pro.imdb.com/title/tt0264616?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0264616,"['Crime', 'Drama', 'Thriller']",Crime,Drama,Thriller,,,,,
How High,https://www.boxofficemojo.com/release/rl3176695297/?ref_=bo_yld_table_145,2002,https://pro.imdb.com/title/tt0278488?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0278488,"['Comedy', 'Fantasy']",Comedy,Fantasy,,,,,,
Undisputed,https://www.boxofficemojo.com/release/rl2222360065/?ref_=bo_yld_table_146,2002,https://pro.imdb.com/title/tt0281322?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0281322,"['Action', 'Crime', 'Drama']",Action,Crime,Drama,,,,,
They,https://www.boxofficemojo.com/release/rl125076993/?ref_=bo_yld_table_147,2002,https://pro.imdb.com/title/tt0283632?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0283632,"['Horror', 'Mystery', 'Thriller']",Horror,Mystery,Thriller,,,,,
The Majestic,https://www.boxofficemojo.com/release/rl2254472705/?ref_=bo_yld_table_148,2002,https://pro.imdb.com/title/tt0268995?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0268995,"['Drama', 'Romance']",Drama,Romance,,,,,,
Knockaround Guys,https://www.boxofficemojo.com/release/rl4166813185/?ref_=bo_yld_table_149,2002,https://pro.imdb.com/title/tt0211465?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0211465,"['Crime', 'Drama', 'Thriller']",Crime,Drama,Thriller,,,,,
The Powerpuff Girls Movie,https://www.boxofficemojo.com/release/rl1164674561/?ref_=bo_yld_table_150,2002,https://pro.imdb.com/title/tt0289408?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0289408,"['Action', 'Adventure', 'Animation']",Action,Adventure,Animation,,,,,
CyberWorld,https://www.boxofficemojo.com/release/rl3779954177/?ref_=bo_yld_table_151,2002,https://pro.imdb.com/title/tt0233508?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0233508,"['Animation', 'Short']",Animation,Short,,,,,,
Brotherhood of the Wolf,https://www.boxofficemojo.com/release/rl3091826177/?ref_=bo_yld_table_152,2002,https://pro.imdb.com/title/tt0237534?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0237534,"['Action', 'Adventure', 'Drama']",Action,Adventure,Drama,,,,,
Abandon,https://www.boxofficemojo.com/release/rl692094465/?ref_=bo_yld_table_153,2002,https://pro.imdb.com/title/tt0267248?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0267248,"['Drama', 'Mystery', 'Romance']",Drama,Mystery,Romance,,,,,
Far from Heaven,https://www.boxofficemojo.com/release/rl3478160897/?ref_=bo_yld_table_154,2002,https://pro.imdb.com/title/tt0297884?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0297884,['Drama'],Drama,,,,,,,
Sorority Boys,https://www.boxofficemojo.com/release/rl2339407361/?ref_=bo_yld_table_155,2002,https://pro.imdb.com/title/tt0279781?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0279781,['Comedy'],Comedy,,,,,,,
Possession,https://www.boxofficemojo.com/release/rl1718322689/?ref_=bo_yld_table_156,2002,https://pro.imdb.com/title/tt0256276?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0256276,"['Drama', 'Mystery', 'Romance']",Drama,Mystery,Romance,,,,,
S1m0ne,https://www.boxofficemojo.com/release/rl1148290561/?ref_=bo_yld_table_157,2002,https://pro.imdb.com/title/tt0258153?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0258153,"['Comedy', 'Drama', 'Sci-Fi']",Comedy,Drama,Sci-Fi,,,,,
The Shipping News,https://www.boxofficemojo.com/release/rl963741185/?ref_=bo_yld_table_158,2002,https://pro.imdb.com/title/tt0120824?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0120824,['Drama'],Drama,,,,,,,
Behind Enemy Lines,https://www.boxofficemojo.com/release/rl1380222465/?ref_=bo_yld_table_159,2002,https://pro.imdb.com/title/tt0159273?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0159273,"['Action', 'Drama', 'Thriller']",Action,Drama,Thriller,,,,,
The Importance of Being Earnest,https://www.boxofficemojo.com/release/rl1113294337/?ref_=bo_yld_table_160,2002,https://pro.imdb.com/title/tt0278500?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0278500,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
Death to Smoochy,https://www.boxofficemojo.com/release/rl4148987393/?ref_=bo_yld_table_161,2002,https://pro.imdb.com/title/tt0266452?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0266452,"['Comedy', 'Crime', 'Drama']",Comedy,Crime,Drama,,,,,
Joe Somebody,https://www.boxofficemojo.com/release/rl1918731777/?ref_=bo_yld_table_162,2002,https://pro.imdb.com/title/tt0279889?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0279889,"['Comedy', 'Drama']",Comedy,Drama,,,,,,
Star Wars: Episode II - Attack of the Clones other version,https://www.boxofficemojo.com/release/rl561350145/?ref_=bo_yld_table_163,2002,https://pro.imdb.com/title/tt0121765?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0121765,"['Action', 'Adventure', 'Fantasy']",Action,Adventure,Fantasy,,,,,
Not Another Teen Movie,https://www.boxofficemojo.com/release/rl2187822593/?ref_=bo_yld_table_164,2002,https://pro.imdb.com/title/tt0277371?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0277371,['Comedy'],Comedy,,,,,,,
Shackleton's Antarctic Adventure,https://www.boxofficemojo.com/release/rl2557380097/?ref_=bo_yld_table_165,2002,https://pro.imdb.com/title/tt0280105?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0280105,"['Documentary', 'Short']",Documentary,Short,,,,,,
Big Trouble,https://www.boxofficemojo.com/release/rl1766295041/?ref_=bo_yld_table_166,2002,https://pro.imdb.com/title/tt0246464?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0246464,"['Comedy', 'Crime', 'Thriller']",Comedy,Crime,Thriller,,,,,
Trapped,https://www.boxofficemojo.com/release/rl2893514241/?ref_=bo_yld_table_167,2002,https://pro.imdb.com/title/tt0280380?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0280380,"['Action', 'Crime', 'Drama']",Action,Crime,Drama,,,,,
Kissing Jessica Stein,https://www.boxofficemojo.com/release/rl2572977665/?ref_=bo_yld_table_168,2002,https://pro.imdb.com/title/tt0264761?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0264761,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
Moonlight Mile,https://www.boxofficemojo.com/release/rl1483048449/?ref_=bo_yld_table_169,2002,https://pro.imdb.com/title/tt0179098?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0179098,"['Drama', 'Romance']",Drama,Romance,,,,,,
Spider-Man/Men in Black II,https://www.boxofficemojo.com/release/rl695436801/?ref_=bo_yld_table_170,2002,https://pro.imdb.com/title/tt0145487?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0145487,"['Action', 'Adventure', 'Sci-Fi']",Action,Adventure,Sci-Fi,,,,,
Femme Fatale,https://www.boxofficemojo.com/release/rl1934853633/?ref_=bo_yld_table_171,2002,https://pro.imdb.com/title/tt0280665?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0280665,"['Crime', 'Drama', 'Mystery']",Crime,Drama,Mystery,,,,,
The Rules of Attraction,https://www.boxofficemojo.com/release/rl3396109825/?ref_=bo_yld_table_172,2002,https://pro.imdb.com/title/tt0292644?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0292644,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
Impostor,https://www.boxofficemojo.com/release/rl1163625985/?ref_=bo_yld_table_173,2002,https://pro.imdb.com/title/tt0160399?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0160399,"['Drama', 'Mystery', 'Sci-Fi']",Drama,Mystery,Sci-Fi,,,,,
Deuces Wild,https://www.boxofficemojo.com/release/rl1783596545/?ref_=bo_yld_table_174,2002,https://pro.imdb.com/title/tt0231448?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0231448,"['Action', 'Crime', 'Drama']",Action,Crime,Drama,,,,,
Iris,https://www.boxofficemojo.com/release/rl1801094657/?ref_=bo_yld_table_175,2002,https://pro.imdb.com/title/tt0280778?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0280778,"['Biography', 'Drama', 'Romance']",Biography,Drama,Romance,,,,,
Spirited Away,https://www.boxofficemojo.com/release/rl661882369/?ref_=bo_yld_table_176,2002,https://pro.imdb.com/title/tt0245429?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0245429,"['Adventure', 'Animation', 'Family']",Adventure,Animation,Family,,,,,
The Truth About Charlie,https://www.boxofficemojo.com/release/rl947291649/?ref_=bo_yld_table_177,2002,https://pro.imdb.com/title/tt0270707?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0270707,"['Mystery', 'Thriller']",Mystery,Thriller,,,,,,
Slackers,https://www.boxofficemojo.com/release/rl3832645121/?ref_=bo_yld_table_178,2002,https://pro.imdb.com/title/tt0240900?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0240900,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
Formula 51,https://www.boxofficemojo.com/release/rl1196590593/?ref_=bo_yld_table_179,2002,https://pro.imdb.com/title/tt0227984?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0227984,"['Action', 'Comedy', 'Crime']",Action,Comedy,Crime,,,,,
Real Women Have Curves,https://www.boxofficemojo.com/release/rl292390401/?ref_=bo_yld_table_180,2002,https://pro.imdb.com/title/tt0296166?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0296166,"['Comedy', 'Drama']",Comedy,Drama,,,,,,
Birthday Girl,https://www.boxofficemojo.com/release/rl1011123713/?ref_=bo_yld_table_181,2002,https://pro.imdb.com/title/tt0188453?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0188453,"['Comedy', 'Crime', 'Thriller']",Comedy,Crime,Thriller,,,,,
Hollywood Ending,https://www.boxofficemojo.com/release/rl3948512769/?ref_=bo_yld_table_182,2002,https://pro.imdb.com/title/tt0278823?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0278823,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
Extreme Ops,https://www.boxofficemojo.com/release/rl3092284929/?ref_=bo_yld_table_183,2002,https://pro.imdb.com/title/tt0283160?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0283160,"['Action', 'Adventure', 'Thriller']",Action,Adventure,Thriller,,,,,
Igby Goes Down,https://www.boxofficemojo.com/release/rl291210753/?ref_=bo_yld_table_184,2002,https://pro.imdb.com/title/tt0280760?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0280760,"['Comedy', 'Drama']",Comedy,Drama,,,,,,
Adaptation.,https://www.boxofficemojo.com/release/rl2000717313/?ref_=bo_yld_table_185,2002,https://pro.imdb.com/title/tt0268126?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0268126,"['Comedy', 'Drama']",Comedy,Drama,,,,,,
Italian for Beginners,https://www.boxofficemojo.com/release/rl3176826369/?ref_=bo_yld_table_186,2002,https://pro.imdb.com/title/tt0243862?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0243862,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
The Adventures of Pluto Nash,https://www.boxofficemojo.com/release/rl745244161/?ref_=bo_yld_table_187,2002,https://pro.imdb.com/title/tt0180052?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0180052,"['Action', 'Comedy', 'Sci-Fi']",Action,Comedy,Sci-Fi,,,,,
Lantana,https://www.boxofficemojo.com/release/rl1969194497/?ref_=bo_yld_table_188,2002,https://pro.imdb.com/title/tt0259393?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0259393,"['Drama', 'Mystery', 'Romance']",Drama,Mystery,Romance,,,,,
Enigma,https://www.boxofficemojo.com/release/rl3763439105/?ref_=bo_yld_table_189,2002,https://pro.imdb.com/title/tt0157583?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0157583,"['Drama', 'Mystery', 'Romance']",Drama,Mystery,Romance,,,,,
The Crime of Padre Amaro,https://www.boxofficemojo.com/release/rl1666287105/?ref_=bo_yld_table_190,2002,https://pro.imdb.com/title/tt0313196?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0313196,"['Drama', 'Romance']",Drama,Romance,,,,,,
